leaf_UID,input_images,target_image,target_placl
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230529_122305_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230530_122315_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_094512_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_164533_ESWW0070020_5.png,0.0015579997339212
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230530_122315_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_094512_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_164533_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230601_155913_ESWW0070020_5.png,0.0018150717922571
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_094512_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_164533_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230601_155913_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230602_105021_ESWW0070020_5.png,0.0028014726163909
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230531_164533_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230601_155913_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230602_105021_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230603_105312_ESWW0070020_5.png,0.0042064116721095
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230601_155913_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230602_105021_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230603_105312_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230604_132719_ESWW0070020_5.png,0.007006695672043
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230602_105021_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230603_105312_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230604_132719_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230606_091753_ESWW0070020_5.png,0.0153490570244985
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230603_105312_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230604_132719_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230606_091753_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230607_163240_ESWW0070020_5.png,0.0291232714144848
ESWW0070020_5,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230604_132719_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230606_091753_ESWW0070020_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230607_163240_ESWW0070020_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_5\overlay\20230608_163247_ESWW0070020_5.png,0.0652568117918697
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230525_173028_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230526_101402_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_102357_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_165210_ESWW0070020_6.png,0.0001625068043227
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230526_101402_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_102357_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_165210_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230529_122237_ESWW0070020_6.png,0.0011990386903906
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_102357_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_165210_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230529_122237_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230530_122244_ESWW0070020_6.png,0.0010583773948603
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230527_165210_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230529_122237_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230530_122244_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_094540_ESWW0070020_6.png,0.0029193701561097
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230529_122237_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230530_122244_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_094540_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_164618_ESWW0070020_6.png,0.00151005124613
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230530_122244_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_094540_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_164618_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230601_155934_ESWW0070020_6.png,0.0063090280556366
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_094540_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_164618_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230601_155934_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230602_105047_ESWW0070020_6.png,0.0070387449719538
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230531_164618_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230601_155934_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230602_105047_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230603_105332_ESWW0070020_6.png,0.007958548476055
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230601_155934_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230602_105047_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230603_105332_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230604_132737_ESWW0070020_6.png,0.0150556267979066
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230602_105047_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230603_105332_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230604_132737_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230606_092242_ESWW0070020_6.png,0.0230366709796768
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230603_105332_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230604_132737_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230606_092242_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230607_163322_ESWW0070020_6.png,0.0304215177383472
ESWW0070020_6,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230604_132737_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230606_092242_ESWW0070020_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230607_163322_ESWW0070020_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_6\overlay\20230608_163326_ESWW0070020_6.png,0.0489146223174091
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230525_173056_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230527_102434_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230527_165250_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230529_122211_ESWW0070020_7.png,0.000220960094156
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230527_102434_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230527_165250_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230529_122211_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230530_122214_ESWW0070020_7.png,0.0011200628111129
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230527_165250_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230529_122211_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230530_122214_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_094604_ESWW0070020_7.png,0.0007268307794962
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230529_122211_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230530_122214_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_094604_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_164735_ESWW0070020_7.png,0.0026948516253031
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230530_122214_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_094604_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_164735_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230601_155955_ESWW0070020_7.png,0.0043059695532431
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_094604_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_164735_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230601_155955_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230602_105117_ESWW0070020_7.png,0.0067035471272697
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230531_164735_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230601_155955_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230602_105117_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230603_105356_ESWW0070020_7.png,0.0077244000032203
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230601_155955_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230602_105117_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230603_105356_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230604_132758_ESWW0070020_7.png,0.0086542248765165
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230602_105117_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230603_105356_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230604_132758_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230606_092530_ESWW0070020_7.png,0.01445911823473
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230603_105356_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230604_132758_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230606_092530_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230607_163355_ESWW0070020_7.png,0.0317183051237187
ESWW0070020_7,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230604_132758_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230606_092530_ESWW0070020_7.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230607_163355_ESWW0070020_7.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_7\overlay\20230608_163359_ESWW0070020_7.png,0.0692216246961597
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230525_173145_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230527_102512_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230527_165408_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230529_122143_ESWW0070020_8.png,0.009167425301243
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230527_102512_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230527_165408_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230529_122143_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230530_122151_ESWW0070020_8.png,0.0138546855180521
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230527_165408_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230529_122143_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230530_122151_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_094624_ESWW0070020_8.png,0.0230577272679812
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230529_122143_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230530_122151_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_094624_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_164800_ESWW0070020_8.png,0.0331213552156443
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230530_122151_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_094624_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_164800_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230601_160015_ESWW0070020_8.png,0.0880897906524533
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_094624_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_164800_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230601_160015_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230602_105141_ESWW0070020_8.png,0.1026304364817418
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230531_164800_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230601_160015_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230602_105141_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230603_105431_ESWW0070020_8.png,0.1658643285419928
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230601_160015_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230602_105141_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230603_105431_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230604_132817_ESWW0070020_8.png,0.224498108793318
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230602_105141_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230603_105431_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230604_132817_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230606_092947_ESWW0070020_8.png,0.2947586406922222
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230603_105431_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230604_132817_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230606_092947_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230607_163437_ESWW0070020_8.png,0.3203944742354808
ESWW0070020_8,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230604_132817_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230606_092947_ESWW0070020_8.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230607_163437_ESWW0070020_8.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_8\overlay\20230608_163424_ESWW0070020_8.png,0.3325363332096279
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230525_173237_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230527_102555_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230527_165442_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230529_122111_ESWW0070020_9.png,0.0
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230527_102555_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230527_165442_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230529_122111_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230530_122124_ESWW0070020_9.png,0.0001074956965648
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230527_165442_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230529_122111_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230530_122124_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230531_164826_ESWW0070020_9.png,0.0018639298632611
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230529_122111_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230530_122124_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230531_164826_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230601_160035_ESWW0070020_9.png,0.0054898557249033
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230530_122124_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230531_164826_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230601_160035_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230602_105207_ESWW0070020_9.png,0.0067177595876782
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230531_164826_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230601_160035_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230602_105207_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230603_105455_ESWW0070020_9.png,0.0131673912917958
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230601_160035_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230602_105207_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230603_105455_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230604_132834_ESWW0070020_9.png,0.0203736810133741
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230602_105207_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230603_105455_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230604_132834_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230606_093508_ESWW0070020_9.png,0.0416666516125978
ESWW0070020_9,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230603_105455_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230604_132834_ESWW0070020_9.png|C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230606_093508_ESWW0070020_9.png,C:\Users\datir\project1\data\processed\ts\ESWW0070020_9\overlay\20230608_163505_ESWW0070020_9.png,0.1168599545263072
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230525_173944_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230526_125818_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_103422_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_165759_ESWW0070023_1.png,8.55899154157661e-06
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230526_125818_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_103422_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_165759_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230529_122751_ESWW0070023_1.png,0.0
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_103422_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_165759_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230529_122751_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230530_122833_ESWW0070023_1.png,0.0
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230527_165759_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230529_122751_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230530_122833_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_094752_ESWW0070023_1.png,4.090697421100674e-05
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230529_122751_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230530_122833_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_094752_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_164942_ESWW0070023_1.png,4.826527928953509e-05
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230530_122833_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_094752_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_164942_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230601_160140_ESWW0070023_1.png,1.99723905477333e-05
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_094752_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_164942_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230601_160140_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230602_105313_ESWW0070023_1.png,1.5692275429867297e-05
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230531_164942_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230601_160140_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230602_105313_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230603_105653_ESWW0070023_1.png,4.137497113857976e-05
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230601_160140_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230602_105313_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230603_105653_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230604_132929_ESWW0070023_1.png,2.306310350435536e-05
